country,location,name,nameWoDiacritics,subdivision,status,function,iata,lat,lon
SJ,BAR,Barentsburg,Barentsburg,,AA,1-------,,78.06666666666666,14.2
SJ,HOP,Hopen,Hopen,,AA,0-------,,76.58333333333333,25.166666666666668
SJ,JAM,Jan Mayen,Jan Mayen,,AA,0-------,,76.58333333333333,25.166666666666668
SJ,LYR,Longyearbyen,Longyearbyen,,AI,1-34----,,78.21666666666667,15.633333333333333
SJ,NYA,Ny-�lesund,Ny-Alesund,,AF,1-------,,78.93333333333334,11.95
SJ,SVE,Sveagruva,Sveagruva,,AA,1-------,,77.85,16.65
