country,location,name,nameWoDiacritics,subdivision,status,function,iata,lat,lon,geocoded
DM,ADM,Anse du Mai,Anse du Mai,,RL,1-------,,15.6,-61.38333333333333,
DM,BEL,Belfast,Belfast,,RQ,1-------,,15.3668,-61.39615,true
DM,DOM,Dominica,Dominica,,AI,---45---,,15.546485449999999,-61.302080403796325,true
DM,POR,Portsmouth,Portsmouth,,RL,1-3-----,,15.566666666666666,-61.45,
DM,RSU,Roseau,Roseau,,AI,1-------,,15.2991923,-61.3872868,true
