country,location,name,nameWoDiacritics,subdivision,status,function,iata,lat,lon
MF,ASM,Anse-Marcel,Anse-Marcel,,RL,--3-----,,18.1,-63.03333333333333
MF,GCY,Cul-de-Sac,Cul-de-Sac,,RL,--3-----,,18.1,-63.03333333333333
MF,GES,Galisbay,Galisbay,,RL,1-------,,18.066666666666666,-63.083333333333336
MF,CCE,Grand-Case,Grand-Case,,AI,--3-----,,18.1,-63.06666666666667
MF,SFG,L'Esp�rance Apt/St Martin,L'Esperance Apt/St Martin,,AI,--345---,,18.1,-63.05
MF,MAR,Marigot,Marigot,,RL,1-------,,18.066666666666666,-63.083333333333336
MF,BOG,Quartier d'Orl�ans,Quartier d'Orleans,,RL,--3-----,,18.083333333333332,-63.016666666666666
