country,location,name,nameWoDiacritics,subdivision,status,function,iata,lat,lon
ER,ASM,Asmara,Asmara,MA,AI,-2345---,,15.333333333333334,38.93333333333333
ER,ASA,Assab,Assab,DK,AI,1-34----,,13,42.733333333333334
ER,MSW,Massawa (Mitsiwa),Massawa (Mitsiwa),SK,AI,1234----,,15.6,39.45
ER,TES,Tessenei,Tessenei,GB,RQ,---4----,,15.1,36.65
