country,location,name,nameWoDiacritics,subdivision,status,function,iata,lat,lon
SX,CAB,Cay Bay,Cay Bay,,RL,--3-----,,18.016666666666666,-63.06666666666667
SX,GES,Gallis Bay,Gallis Bay,,RL,1-3-----,,18.016666666666666,-63.06666666666667
SX,MAR,Marigot,Marigot,,RL,1-------,,18.066666666666666,-63.06666666666667
SX,PHI,Philipsburg,Philipsburg,,RL,1-3-----,,18.016666666666666,-63.03333333333333
SX,SXM,Sint-Maarten Apt,Sint-Maarten Apt,,AI,1--45---,,18.05,-63.11666666666667
