country,location,name,nameWoDiacritics,subdivision,status,function,iata,lat,lon,geocoded
PW,ANG,Angaur,Angaur,,RQ,1-------,,6.9064725,134.14031623486207,true
PW,ROR,Koror,Koror,,AI,1--4----,,7.343275,134.4766767,true
PW,MKK,Melekeok,Melekeok,212,RL,--3-----,,7.483333333333333,134.63333333333333,
